"FileName","Coverage","Source","SRR_Illumina","SRR_Nanopore","StrainName","StandardizedName","GeographicOrigin","EcoOrigin","Country","Continent","PositionOnTree","Clade","SubClade"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YAZ/SACE_YAZ_1.fastq.gz",70.67,"1011","SRR800789","","YJM972","SACE_YAZ","Italy","Human_clinical","Italy","Europe",444,"1. Wine","1.3 Italian Clinical"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBA/SACE_YBA_1.fastq.gz",35.87,"1011","SRR800790","","YJM975","SACE_YBA","Italy","Human_clinical","Italy","Europe",439,"1. Wine","1.3 Italian Clinical"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBB/SACE_YBB_1.fastq.gz",63.73,"1011","SRR800791","","YJM978","SACE_YBB","Italy","Human_clinical","Italy","Europe",443,"1. Wine","1.3 Italian Clinical"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBE/SACE_YBE_1.fastq.gz",113.65,"1011","SRR800794","","YJM987","SACE_YBE","Italy","Human_clinical","Italy","Europe",446,"1. Wine","1.3 Italian Clinical"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBF/SACE_YBF_1.fastq.gz",41.03,"1011",NA,"","YJM980","SACE_YBF","Italy","Human_clinical","Italy","Europe",449,"1. Wine","1.3 Italian Clinical"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBG/SACE_YBG_1.fastq.gz",121.87,"1011","SRR800796","","YJM993","SACE_YBG","Italy","Human_clinical","Italy","Europe",441,"1. Wine","1.3 Italian Clinical"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBH/SACE_YBH_1.fastq.gz",23.65,"1011","SRR800797","","YJM996","SACE_YBH","Italy","Human_clinical","Italy","Europe",437,"1. Wine","1.3 Italian Clinical"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBJ/SACE_YBJ_1.fastq.gz",30.63,"1011","SRR800799","","YJM1190","SACE_YBJ","Michigan_USA","Human_clinical","USA","North America",1625,"16. USA Clinical 1",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBK/SACE_YBK_1.fastq.gz",41.75,"1011","SRR800800","","YJM1199","SACE_YBK","Michigan_USA","Human_clinical","USA","North America",1630,NA,NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBL/SACE_YBL_1.fastq.gz",454.68,"1011","SRR800801","","YJM1202","SACE_YBL","Michigan_USA","Human_clinical","USA","North America",1628,"16. USA Clinical 1",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBM/SACE_YBM_1.fastq.gz",142.01,"1011","SRR800802","","YJM1208","SACE_YBM","Michigan_USA","Human_clinical","USA","North America",2138,"19. USA Clinical 2",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBN/SACE_YBN_1.fastq.gz",216.85,"1011","SRR800803","","YJM1242","SACE_YBN","Illinois_USA","Fruit","USA","North America",158,"1. Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBO/SACE_YBO_1.fastq.gz",58.33,"1011","SRR800804","","YJM1244","SACE_YBO","Indonesia","Fruit","Indonesia","Asia",164,"1. Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBP/SACE_YBP_1.fastq.gz",52.89,"1011","SRR800805","","YJM1248","SACE_YBP","West Africa","Wine","West Africa","West Africa",2177,"21. African Palm Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBQ/SACE_YBQ_1.fastq.gz",50.69,"1011","SRR800806","","YJM1250","SACE_YBQ",NA,"Nature",NA,NA,841,"4. Brazilian Bioethanol",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBR/SACE_YBR_1.fastq.gz",423.57,"1011","SRR800807","","YJM1252","SACE_YBR","Spain","Industrial","Spain","Europe",810,"2. Alpechin",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBS/SACE_YBS_1.fastq.gz",309.08,"1011","SRR800808","","YJM1273","SACE_YBS","Pennsylvania_USA","Tree","USA","North America",2533,"22. East Asian Wild","22.5 Taiwanese Wild 3"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBT/SACE_YBT_1.fastq.gz",525.75,"1011","SRR800809","","YJM1304","SACE_YBT","Texas_USA","Human_clinical","USA","North America",1622,"16. USA Clinical 1",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBU/SACE_YBU_1.fastq.gz",418.88,"1011","SRR800810","","YJM1307","SACE_YBU","Washington DC_USA","Human_clinical","USA","North America",1797,"18. Asian Fermentation",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBV/SACE_YBV_1.fastq.gz",282.21,"1011","SRR800811","","YJM1311","SACE_YBV","Michigan_USA","Human_clinical","USA","North America",1577,"16. USA Clinical 1",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBW/SACE_YBW_1.fastq.gz",567.11,"1011","SRR800812","","YJM1326","SACE_YBW","Minnesota_USA","Human_clinical","USA","North America",1117,NA,NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBX/SACE_YBX_1.fastq.gz",297.88,"1011","SRR800813","","YJM1332","SACE_YBX","Italy","Wine","Italy","Europe",637,"1. Wine","1.6 Wine 2"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBY/SACE_YBY_1.fastq.gz",402.21,"1011","SRR800814","","YJM1336","SACE_YBY","Italy","Wine","Italy","Europe",55,"1. Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YBZ/SACE_YBZ_1.fastq.gz",207.8,"1011","SRR800815","","YJM1338","SACE_YBZ","Maryland_USA","Fruit","USA","North America",1593,NA,NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCA/SACE_YCA_1.fastq.gz",66.18,"1011","SRR800816","","YJM1341","SACE_YCA","South Africa","Wine","South Africa","Africa",319,"1. Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCB/SACE_YCB_1.fastq.gz",387.32,"1011","SRR800817","","YJM1342","SACE_YCB","South Africa","Soil","South Africa","Africa",2326,"22. East Asian Wild","22.5 Taiwanese Wild 3"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCC/SACE_YCC_1.fastq.gz",333.9,"1011","SRR800818","","YJM1355","SACE_YCC","Illinois_USA","Industrial","USA","North America",1119,NA,NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCD/SACE_YCD_1.fastq.gz",321.02,"1011","SRR800819","","YJM1356","SACE_YCD",NA,"Cider",NA,NA,80,"1. Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCE/SACE_YCE_1.fastq.gz",315.64,"1011","SRR800820","","YJM1381","SACE_YCE","Trinidad","Distillery","Trinidad","Trinidad",1584,"16. USA Clinical 1",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCF/SACE_YCF_1.fastq.gz",392.36,"1011","SRR800821","","YJM1383","SACE_YCF","Philippines","Fruit","Philippines","Asia",1093,"9. Israel Wild",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCG/SACE_YCG_1.fastq.gz",185.08,"1011","SRR800822","","YJM1385","SACE_YCG","Maryland_USA","Industrial","USA","North America",1439,NA,NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCH/SACE_YCH_1.fastq.gz",44.68,"1011","SRR800823","","YJM1386","SACE_YCH","Jamaica","Nature","Jamaica","North America",1582,NA,NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCI/SACE_YCI_1.fastq.gz",149.19,"1011","SRR800824","","YJM1387","SACE_YCI","Japan","Wine","Japan","Asia",827,NA,NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCJ/SACE_YCJ_1.fastq.gz",378.14,"1011","SRR800825","","YJM1388","SACE_YCJ","Malaya",NA,"Malaysia","Asia",2018,"18. Asian Fermentation",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCK/SACE_YCK_1.fastq.gz",48.41,"1011","SRR800826","","YJM1389","SACE_YCK","Thailand","Industrial","Thailand","Asia",2014,"18. Asian Fermentation","18.5 South Asian Fermentation"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCL/SACE_YCL_1.fastq.gz",87.95,"1011","SRR800827","","YJM1399","SACE_YCL",NA,"Tree",NA,NA,1532,"14. Mexican Agave",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCM/SACE_YCM_1.fastq.gz",478.21,"1011","SRR800828","","YJM1400","SACE_YCM","Philippines","Fruit","Philippines","Asia",2430,"22. East Asian Wild","22.5 Taiwanese Wild 3"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCN/SACE_YCN_1.fastq.gz",357.24,"1011","SRR800829","","YJM1401","SACE_YCN","Philippines","Fruit","Philippines","Asia",2417,"22. East Asian Wild",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCO/SACE_YCO_1.fastq.gz",153.75,"1011","SRR800830","","YJM1402","SACE_YCO",NA,"Wine",NA,NA,2345,"22. East Asian Wild","22.5 Taiwanese Wild 3"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCP/SACE_YCP_1.fastq.gz",410.42,"1011","SRR800831","","YJM1415","SACE_YCP","France","Wine","France","Europe",181,"1. Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCQ/SACE_YCQ_1.fastq.gz",471.74,"1011","SRR800832","","YJM1417","SACE_YCQ",NA,"Cider",NA,NA,173,"1. Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCR/SACE_YCR_1.fastq.gz",501.75,"1011","SRR800833","","YJM1418","SACE_YCR","Japan","Tree","Japan","Asia",2209,"22. East Asian Wild","22.1 Chinese Wild 2"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCS/SACE_YCS_1.fastq.gz",54.83,"1011","SRR800834","","YJM1419","SACE_YCS",NA,NA,NA,NA,2134,"19. USA Clinical 2",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCT/SACE_YCT_1.fastq.gz",45.61,"1011","SRR800835","","YJM1433","SACE_YCT","France","Wine","France","Europe",829,NA,NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCU/SACE_YCU_1.fastq.gz",290.79,"1011","SRR800836","","YJM1434","SACE_YCU","Pennsylvania_USA","Tree","USA","North America",2543,"22. East Asian Wild","22.5 Taiwanese Wild 3"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCV/SACE_YCV_1.fastq.gz",36.36,"1011","SRR800837","","YJM1439","SACE_YCV","West Africa","Beer","West Africa","West Africa",2174,"21. African Palm Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCW/SACE_YCW_1.fastq.gz",46.88,"1011","SRR800838","","YJM1443","SACE_YCW","Bahamas","Fruit","Bahamas","North America",2332,"22. East Asian Wild","22.5 Taiwanese Wild 3"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCX/SACE_YCX_1.fastq.gz",38.37,"1011","SRR800839","","YJM1444","SACE_YCX","Hawaii","Nature","Hawaii","Hawaii",2291,"22. East Asian Wild","22.3 South American Wild"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCY/SACE_YCY_1.fastq.gz",51.69,"1011","SRR800840","","YJM1447","SACE_YCY","Malaysia","Tree","Malaysia","Asia",2191,"22. East Asian Wild",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YCZ/SACE_YCZ_1.fastq.gz",74.86,"1011","SRR800841","","YJM1450","SACE_YCZ","Kansas_USA","Human_clinical","USA","North America",1108,"9. Israel Wild",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDA/SACE_YDA_1.fastq.gz",218.82,"1011","SRR800842","","YJM1460","SACE_YDA","Newcastle_UK","Palm wine","United Kingdom","Europe",2064,"18. Asian Fermentation","18.7 Mantou 3"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDB/SACE_YDB_1.fastq.gz",184.12,"1011","SRR800843","","YJM1463","SACE_YDB","Africa",NA,"Africa","Africa",978,"7. African Beer",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDC/SACE_YDC_1.fastq.gz",294.59,"1011","SRR800844","","YJM1477","SACE_YDC","Ethiopia","Beer","Ethiopia","Africa",161,"1. Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDD/SACE_YDD_1.fastq.gz",331.29,"1011","SRR800845","","YJM1478","SACE_YDD","Missouri_USA","Fermentation","USA","North America",1058,"8. Belgium Beer",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDE/SACE_YDE_1.fastq.gz",129.41,"1011","SRR800846","","YJM1479","SACE_YDE","Philippines","Palm wine","Philippines","Asia",2431,"22. East Asian Wild","22.5 Taiwanese Wild 3"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDF/SACE_YDF_1.fastq.gz",251.37,"1011","SRR800847","","YJM1526","SACE_YDF",NA,"Human_clinical",NA,NA,51,"1. Wine",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDG/SACE_YDG_1.fastq.gz",65.26,"1011","SRR800848","","YJM1527","SACE_YDG","California_USA","Fruit","USA","North America",1608,"15. Chinese Wild 1",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDH/SACE_YDH_1.fastq.gz",232.65,"1011","SRR800849","","YJM1549","SACE_YDH","Netherlands","Fermentation","Netherlands","Europe",1699,"17. West African Cocoa",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDI/SACE_YDI_1.fastq.gz",117.5,"1011","SRR800850","","YJM1573","SACE_YDI","India",NA,"India","Asia",2351,"22. East Asian Wild","22.5 Taiwanese Wild 3"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDJ/SACE_YDJ_1.fastq.gz",301.73,"1011","SRR800851","","YJM1574","SACE_YDJ",NA,"Wine",NA,NA,700,"1. Wine","1.7 AU Wine 2"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDK/SACE_YDK_1.fastq.gz",48.72,"1011","SRR800852","","YJM1592","SACE_YDK","Thailand","Industrial","Thailand","Asia",2015,"18. Asian Fermentation","18.5 South Asian Fermentation"
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDL/SACE_YDL_1.fastq.gz",94.72,"1011","SRR800853","","YJM1615","SACE_YDL","California_USA","Human_clinical","USA","North America",2142,"19. USA Clinical 2",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDM/SACE_YDM_1.fastq.gz",48.1,"1011","SRR800854","","YJM1078","SACE_YDM","Portugal","Human_clinical","Portugal","Europe",796,"2. Alpechin",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDN/SACE_YDN_1.fastq.gz",349.68,"1011","SRR800855","","YJM1083","SACE_YDN","North Carolina_USA","Human_clinical","USA","North America",2121,"19. USA Clinical 2",NA
" /ccc/store/cont007/fg0006/fg0006/rawdata/external/YJM/SACE_YDO/SACE_YDO_1.fastq.gz",137.81,"1011","SRR800856","","YJM1129","SACE_YDO","Ohio_USA","Distillery","USA","North America",52,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111486_1.fastq.gz",84.8706,"Sampaio2016","ERR1111486","","UFMG-CM-Y260","XTRA_DAA","Brazil, Riparian forest of Corrego, Buritizal","Tapirira guianensis","Brazil","South America",1436,NA,NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111487_1.fastq.gz",38.1814,"Sampaio2016","ERR1111487","","UFMG-CM-Y262","XTRA_DAB","Brazil, Riparian forest of Corrego, Buritizal, Tocantins","Tapirira guianensis","Brazil","South America",2295,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111488_1.fastq.gz",78.1612,"Sampaio2016","ERR1111488","","UFMG-CM-Y264","XTRA_DAC","Brazil, Riparian forest of Corrego, Buritizal, Tocantins","Tapirira guianensis","Brazil","South America",2309,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111489_1.fastq.gz",52.5099,"Sampaio2016","ERR1111489","","UFMG-CM-Y455","XTRA_DAD","Brazil, Riparian forest of Corrego, Buritizal, Tocantins","Tapirira guianensis","Brazil","South America",2310,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111490_1.fastq.gz",52.2409,"Sampaio2016","ERR1111490","","UFMG-CM-Y461","XTRA_DAE","Brazil, Serra da Prata, Mucajai, Roraima","Mushroom","Brazil","South America",2302,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111491_1.fastq.gz",62.2659,"Sampaio2016","ERR1111491","","UFMG-CM-Y462","XTRA_DAF","Brazil, Serra da Prata, Mucajai, Roraima","Mushroom","Brazil","South America",2303,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111492_1.fastq.gz",66.1842,"Sampaio2016","ERR1111492","","UFMG-CM-Y464","XTRA_DAG","Brazil, Serra da Prata, Mucajai, Roraima","Non identified tree","Brazil","South America",2299,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111493_1.fastq.gz",49.1465,"Sampaio2016","ERR1111493","","UFMG-CM-Y639","XTRA_DAH","Brazil, Bela Vista, Taquarucu","Tapirira guianensis","Brazil","South America",1581,"16. USA Clinical 1",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111494_1.fastq.gz",49.8751,"Sampaio2016","ERR1111494","","UFMG-CM-Y640","XTRA_DAI","Brazil, Amazonia","soil","Brazil","South America",2340,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111495_1.fastq.gz",53.1715,"Sampaio2016","ERR1111495","","UFMG-CM-Y641","XTRA_DAJ","Brazil, Taguatinga, Tocantins","Tapirira guianensis","Brazil","South America",1530,"14. Mexican Agave",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111496_1.fastq.gz",33.6976,"Sampaio2016","ERR1111496","","UFMG-CM-Y642","XTRA_DAK","Brazil, Taguatinga, Tocantins","Tapirira guianensis","Brazil","South America",1531,"14. Mexican Agave",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111497_1.fastq.gz",42.0747,"Sampaio2016","ERR1111497","","UFMG-CM-Y645","XTRA_DAL","Brazil, Bela Vista, Taquarucu, Tocantins","Tapirira guianensis","Brazil","South America",2307,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111498_1.fastq.gz",38.6692,"Sampaio2016","ERR1111498","","UFMG-CM-Y646","XTRA_DAM","Brazil, Bela Vista, Taquarucu, Tocantins","Tapirira guianensis","Brazil","South America",2304,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111499_1.fastq.gz",30.9248,"Sampaio2016","ERR1111499","","UFMG-CM-Y647","XTRA_DAN","Brazil, Bela Vista, Taquarucu, Tocantins","Tapirira guianensis","Brazil","South America",2305,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111500_1.fastq.gz",26.6498,"Sampaio2016","ERR1111500","","UFMG-CM-Y649","XTRA_DAO","Brazil, Bela Vista, Taquarucu, Tocantins","Tapirira guianensis","Brazil","South America",2297,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111501_1.fastq.gz",29.0579,"Sampaio2016","ERR1111501","","UFMG-CM-Y650","XTRA_DAP","Brazil, Dianapolis, Tocantins","Tapirira guianensis","Brazil","South America",2298,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111504.fastq.gz",81.4886,"Sampaio2016","ERR1111504","","UFMG-CM-Y255","XTRA_DAS","Brazil, Cascatona, Caraca, Minas Gerais","Non identified tree","Brazil","South America",2346,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111505.fastq.gz",49.0027,"Sampaio2016","ERR1111505","","UFMG-CM-Y257","XTRA_DAT","Brazil, Gardens of Caraca Sanctuary, Minas Gerais","Quercus rubra","Brazil","South America",2311,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111506.fastq.gz",57.1513,"Sampaio2016","ERR1111506","","UFMG-CM-Y263","XTRA_DAU","Brazil, Riparian forest of Corrego, Buritizal, Tocantins","Tapirira guianensis","Brazil","South America",1533,"14. Mexican Agave",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111507.fastq.gz",66.6877,"Sampaio2016","ERR1111507","","UFMG-CM-Y266","XTRA_DAV","Brazil, Riparian forest of Corrego, Buritizal, Tocantins","Tapirira guianensis","Brazil","South America",2308,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111508.fastq.gz",226.663,"Sampaio2016","ERR1111508","","UFMG-CM-Y456","XTRA_DAW","Brazil, Research Center Cangucu, T. da Praia, Tocantins","Jequitiba tree","Brazil","South America",2289,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111509.fastq.gz",180.508,"Sampaio2016","ERR1111509","","UFMG-CM-Y457","XTRA_DAX","Brazil, Serra da Prata, Mucajai, Roraima","Non identified tree","Brazil","South America",2301,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111510.fastq.gz",69.6603,"Sampaio2016","ERR1111510","","UFMG-CM-Y463","XTRA_DAY",NA,NA,NA,NA,2300,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111511.fastq.gz",81.6538,"Sampaio2016","ERR1111511","","UFMG-CM-Y636","XTRA_DAZ","Brazil, Riparian forest of Corrego, Buritizal, Tocantins","Tapirira guianensis","Brazil","South America",1437,NA,NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111512.fastq.gz",47.4489,"Sampaio2016","ERR1111512","","UFMG-CM-Y643","XTRA_DBA","Brazil, Gardens of Caraca Sanctuary, Minas Gerais","Quercus rubra","Brazil","South America",2296,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1111513.fastq.gz",59.7299,"Sampaio2016","ERR1111513","","UFMG-CM-Y644","XTRA_DBB","Brazil, Serra da Prata, Mucajai, Roraima","Non identified tree","Brazil","South America",2306,"22. East Asian Wild","22.3 South American Wild"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1276734_1.fastq.gz",429.136,"Legras2017","ERR1276734","","EC1118","XTRA_DBC",NA,"haploid spore isolated from EC1118",NA,NA,701,"1. Wine","1.7 AU Wine 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352842_1.fastq.gz",108.719,"Sampaio2016","ERR1352842","","TUM 511","XTRA_DBD",NA,"California Ale",NA,NA,679,"1. Wine","1.7 AU Wine 2"
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352844_1.fastq.gz",75.0442,"Sampaio2016","ERR1352844","","TUM 381","XTRA_DBE",NA,"Belgian Wheat Beer",NA,NA,1147,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352845_1.fastq.gz",30.4074,"Sampaio2016","ERR1352845","","TUM 149","XTRA_DBF",NA,"Wheat Beer",NA,NA,1145,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352846_1.fastq.gz",68.667,"Sampaio2016","ERR1352846","","TUM 205","XTRA_DBG",NA,"Wheat Beer",NA,NA,1150,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352847_1.fastq.gz",64.1618,"Sampaio2016","ERR1352847","","TUM 175","XTRA_DBH",NA,"Wheat Beer",NA,NA,1142,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352848_1.fastq.gz",85.8025,"Sampaio2016","ERR1352848","","TUM 507","XTRA_DBI",NA,"Ale Beer from Wheatmalt",NA,NA,1140,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352849_1.fastq.gz",53.9793,"Sampaio2016","ERR1352849","","TUM 208","XTRA_DBJ",NA,"Alt Beer",NA,NA,1177,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352850_1.fastq.gz",69.5148,"Sampaio2016","ERR1352850","","TUM 513","XTRA_DBK",NA,"California Ale",NA,NA,1175,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352851_1.fastq.gz",70.6417,"Sampaio2016","ERR1352851","","TUM 308","XTRA_DBL",NA,"Alt Beer",NA,NA,1178,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352852_1.fastq.gz",43.284,"Sampaio2016","ERR1352852","","TUM 177","XTRA_DBM","Germany","Kölsh Beer","Germany","Europe",1176,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352853_1.fastq.gz",40.8909,"Sampaio2016","ERR1352853","","TUM 174","XTRA_DBN",NA,"Alt Beer",NA,NA,1181,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/external/2500Sace/additional/ERR1352854_1.fastq.gz",44.5724,"Sampaio2016","ERR1352854","","TUM 148","XTRA_DBO","Germany","Alt Beer","Germany","Europe",1182,"10. UK Beer",NA
